Unnamed: 0,uf,cod_municipio,municipio,cnpj,farmacia,endereco,bairro,data_credenciamento,tem_numero,geocode_status,endereco_completo,lat,lng
,MG,3126109,FORMIGA,02.666.992/0001-16,DROGARIA E DRUGSTORE SANTA BARBARA LTDA,AVE BRASIL 40,VILA NIRMATELE,2009-11-05 00:00:00,True,pendente,"AVE BRASIL 40, VILA NIRMATELE, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,03.414.553/0001-89,ANESTAL VIEIRA NETO DROGARIA,"RUA LASSANCE CUNHA, Nº 481",QUINZINHO,2008-05-07 14:51:33,True,pendente,"RUA LASSANCE CUNHA, Nº 481, QUINZINHO, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,17.171.943/0001-80,DROGARIA 6 DE JUNHO LTDA,"DR. TEIXEIRA SOARES, Nº 272",CENTRO,2009-02-13 07:50:14,True,pendente,"DR. TEIXEIRA SOARES, Nº 272, CENTRO, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,17.256.512/0037-27,DROGARIA ARAUJO S A,GETULIO VARGAS 27,CENTRO,2006-08-16 13:16:16,True,pendente,"GETULIO VARGAS 27, CENTRO, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,17.626.086/0001-65,FARMACIA DA VALERIA LTDA,R DOUTOR TEIXEIRA SOARES 545,SAO GERALDO,2008-03-26 16:15:31,True,pendente,"R DOUTOR TEIXEIRA SOARES 545, SAO GERALDO, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,18.360.599/0001-30,DROGARIAS BEM BRASIL LTDA,AV ABILIO MACHADO 429,SAGRADO CORACAO DE JESUS,2014-11-12 00:00:00,True,pendente,"AV ABILIO MACHADO 429, SAGRADO CORACAO DE JESUS, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,18.360.599/0002-10,DROGARIAS BEM BRASIL LTDA,R DO EXPEDICIONARIO 396,QUARTEIS,2014-11-14 00:00:00,True,pendente,"R DO EXPEDICIONARIO 396, QUARTEIS, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,18.360.599/0004-82,DROGARIAS BEM BRASIL LTDA,R LASSANCE CUNHA 392,NOVO JARDIM ALVORADA,2014-12-02 00:00:00,True,pendente,"R LASSANCE CUNHA 392, NOVO JARDIM ALVORADA, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,23.223.464/0001-62,DIFEMA DROGARIA E PERFUMARIA LTDA,R BARAO DE PIUMHY 02,CENTRO,2009-09-25 08:36:03,True,pendente,"R BARAO DE PIUMHY 02, CENTRO, FORMIGA, MG, Brasil",,
,MG,3126109,FORMIGA,61.585.865/0246-89,RAIA DROGASIL S/A,"RUA BERNARDES DE FARIA, Nº 168",CENTRO,2006-05-19 10:14:04,True,pendente,"RUA BERNARDES DE FARIA, Nº 168, CENTRO, FORMIGA, MG, Brasil",,
,MG,3126208,FORMOSO,66.411.703/0001-10,MRL DROGARIA POPULAR LTDA,RUA JUSCELINO K. DE OLIVEIRA 295,CENTRO,2012-02-01 00:00:00,True,pendente,"RUA JUSCELINO K. DE OLIVEIRA 295, CENTRO, FORMOSO, MG, Brasil",,
,MG,3126307,FORTALEZA DE MINAS,16.904.815/0001-35,DROGA FARMA FORTALEZA LTDA,PRA DO ROSARIO 32,CENTRO,2010-02-25 15:50:51,True,pendente,"PRA DO ROSARIO 32, CENTRO, FORTALEZA DE MINAS, MG, Brasil",,
,MG,3126505,FRANCISCO BADARO,04.154.876/0001-43,DROGARIA SAGRADO CORACAO DE JESUS LTDA.,PRA MONSENHOR BERNARDINO 08,CENTRO,2014-01-24 00:00:00,True,pendente,"PRA MONSENHOR BERNARDINO 08, CENTRO, FRANCISCO BADARO, MG, Brasil",,
,MG,3126505,FRANCISCO BADARO,13.488.244/0001-07,DROGARIA TIAOZINHO LTDA,RUA DIREITA 224,CENTRO,2013-10-17 00:00:00,True,pendente,"RUA DIREITA 224, CENTRO, FRANCISCO BADARO, MG, Brasil",,
,MG,3126604,FRANCISCO DUMONT,18.303.135/0001-91,DROGARIA BRITO & RAMOS LTDA,AVE ODILON LOURES 200,CENTRO,2023-12-26 00:00:00,True,pendente,"AVE ODILON LOURES 200, CENTRO, FRANCISCO DUMONT, MG, Brasil",,
,MG,3126604,FRANCISCO DUMONT,18.345.872/0001-57,DROGARIA LUCENA LTDA,RUA ALVES PINTO 50,CENTRO,2024-11-26 00:00:00,True,pendente,"RUA ALVES PINTO 50, CENTRO, FRANCISCO DUMONT, MG, Brasil",,
,MG,3126703,FRANCISCO SA,03.505.970/0004-80,FARMACIA E DROGARIA UNIAO LTDA,PRA JACINTO SILVEIRA 59,CENTRO,2011-09-13 00:00:00,True,pendente,"PRA JACINTO SILVEIRA 59, CENTRO, FRANCISCO SA, MG, Brasil",,
,MG,3126703,FRANCISCO SA,16.608.231/0001-12,FARMED LEAO MEDICAMENTOS E PERFUMARIA LTDA,RUA JOAO CATULINO DE ANDRADE 832,CENTRO,2014-10-15 00:00:00,True,pendente,"RUA JOAO CATULINO DE ANDRADE 832, CENTRO, FRANCISCO SA, MG, Brasil",,
,MG,3126703,FRANCISCO SA,26.251.074/0001-94,COMERCIAL PILAR LTDA,PRA JACINTO SILVEIRA 42,CENTRO,2011-02-14 00:00:00,True,pendente,"PRA JACINTO SILVEIRA 42, CENTRO, FRANCISCO SA, MG, Brasil",,
,MG,3126802,FREI GASPAR,12.215.682/0001-39,DROGARIA VIEIRA & BARBOSA LTDA,MAHMUD SALIM GANEM 169,CENTRO,2015-04-30 00:00:00,True,pendente,"MAHMUD SALIM GANEM 169, CENTRO, FREI GASPAR, MG, Brasil",,
,MG,3126802,FREI GASPAR,21.702.131/0001-90,FARMACIA DO TRABALHADOR RURAL DE FREI GASPAR LTDA,RUA ANTONIO ALVES BENJAMIN 111,CENTRO,2023-09-29 00:00:00,True,pendente,"RUA ANTONIO ALVES BENJAMIN 111, CENTRO, FREI GASPAR, MG, Brasil",,
,MG,3126901,FREI INOCENCIO,01.091.254/0001-25,FARMACIA DROGA SOL LTDA,AVE DR JOAO DE SOUZA LIMA 1070,CENTRO,2012-11-20 00:00:00,True,pendente,"AVE DR JOAO DE SOUZA LIMA 1070, CENTRO, FREI INOCENCIO, MG, Brasil",,
,MG,3126901,FREI INOCENCIO,09.023.215/0001-00,DROGARIA POPULAR DE FREI INOCENCIO LTDA,AVE DR JOAO DE SOUZA LIMA 1012,CENTRO,2009-09-22 15:48:44,True,pendente,"AVE DR JOAO DE SOUZA LIMA 1012, CENTRO, FREI INOCENCIO, MG, Brasil",,
,MG,3126901,FREI INOCENCIO,18.953.364/0001-51,FARMALUZ MEDRADO LTDA,"AV DESEMBARGADOR LUCIANO DE SOUZA LIMA, 02",CENTRO,2010-03-26 15:50:49,True,pendente,"AV DESEMBARGADOR LUCIANO DE SOUZA LIMA, 02, CENTRO, FREI INOCENCIO, MG, Brasil",,
,MG,3126950,FREI LAGONEGRO,10.306.038/0001-40,DROGARIA DO FREI LTDA,PRA SAO SALVADOR 230,CENTRO,2013-08-26 00:00:00,True,pendente,"PRA SAO SALVADOR 230, CENTRO, FREI LAGONEGRO, MG, Brasil",,
,MG,3127008,FRONTEIRA,11.042.734/0001-50,IGOR LEANDRO BRANQUINHO,Avenida MINAS GERAIS 17,CENTRO,2013-12-20 00:00:00,True,pendente,"Avenida MINAS GERAIS 17, CENTRO, FRONTEIRA, MG, Brasil",,
,MG,3127057,FRONTEIRA DOS VALES,56.392.958/0001-20,DROGARIA FARMA VALE LTDA,PRA INTENDENTE NASCIMENTO 06,CENTRO,2025-02-20 00:00:00,True,pendente,"PRA INTENDENTE NASCIMENTO 06, CENTRO, FRONTEIRA DOS VALES, MG, Brasil",,
,MG,3127073,FRUTA DE LEITE,18.157.328/0001-81,SABRINE PEREIRA GONCALVES BARBOSA,PRA SANTA ISABEL 44,CENTRO,2015-02-24 00:00:00,True,pendente,"PRA SANTA ISABEL 44, CENTRO, FRUTA DE LEITE, MG, Brasil",,
,MG,3127073,FRUTA DE LEITE,19.344.666/0001-95,SIMONE MIRANDA BARBOSA BESSA,AVE MONTES CLAROS 950,CENTRO,2014-09-29 00:00:00,True,pendente,"AVE MONTES CLAROS 950, CENTRO, FRUTA DE LEITE, MG, Brasil",,
,MG,3127107,FRUTAL,00.624.132/0001-94,SAULO BRUNO ALVES & CIA LTDA,AV RIO DE JANEIRO 444,NOSSA SENHORA APARECIDA,2009-09-22 15:46:12,True,pendente,"AV RIO DE JANEIRO 444, NOSSA SENHORA APARECIDA, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,00.858.625/0001-99,DROGARIA CAJU DE FRUTAL LTDA,AV BRASILIA 0986,CAJU,2010-11-08 00:00:00,True,pendente,"AV BRASILIA 0986, CAJU, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,01.946.779/0001-03,DROGARIA DIARIA LTDA,RUA ITAPAGIPE 1044,NOSSA SENHORA APARECIDA,2012-12-05 00:00:00,True,pendente,"RUA ITAPAGIPE 1044, NOSSA SENHORA APARECIDA, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,02.492.293/0001-05,ANA CLEIA DE SOUZA LTDA,RUA BIAS FORTES 469,CENTRO,2009-08-14 16:48:52,True,pendente,"RUA BIAS FORTES 469, CENTRO, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,03.654.916/0001-53,DROGARIA 2000 FRUTAL LTDA,"AV EUVALDO LODI, Nº 38",XV DE NOVEMBRO,2009-10-07 09:52:01,True,pendente,"AV EUVALDO LODI, Nº 38, XV DE NOVEMBRO, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,07.252.779/0001-81,DROGARIA DIFARMA DE FRUTAL LTDA,RUA RAUL SOARES 460,PRINCESA ISABEL,2007-10-10 13:56:13,True,pendente,"RUA RAUL SOARES 460, PRINCESA ISABEL, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,09.307.607/0001-93,MATRIZ FARMA FRUTAL LTDA,RUA ARAXA 1300,IPE AMARELO,2014-01-29 00:00:00,True,pendente,"RUA ARAXA 1300, IPE AMARELO, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,09.357.069/0001-41,DROGARIA DROGATEM LTDA,PRA DA MATRIZ 90,CENTRO,2014-10-08 00:00:00,True,pendente,"PRA DA MATRIZ 90, CENTRO, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,11.436.283/0001-35,DROGARIA DROGAMAIS DE FRUTAL LTDA,AVE GOIAS 1025,PROGRESSO,2012-10-08 00:00:00,True,pendente,"AVE GOIAS 1025, PROGRESSO, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,11.884.252/0001-47,DROGARIA SAO JOSE DE FRUTAL LTDA,"RUA BENEDITO DE DEUS, Nº 220",APARECIDA DE MINAS,2014-02-20 00:00:00,True,pendente,"RUA BENEDITO DE DEUS, Nº 220, APARECIDA DE MINAS, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,13.024.095/0001-25,DROGARIA BOA VISTA DE FRUTAL LTDA,AVE JOSE DE ALENCAR 504,ALTO BOA VISTA,2013-01-16 00:00:00,True,pendente,"AVE JOSE DE ALENCAR 504, ALTO BOA VISTA, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,13.436.500/0001-12,DROGARIA WJ DE FRUTAL LTDA,AV CAMPOS SALES 762,ALTO BOA VISTA,2014-12-15 00:00:00,True,pendente,"AV CAMPOS SALES 762, ALTO BOA VISTA, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,13.510.204/0001-14,DROGARIA & DRUGSTORE FARMELHOR DE FRUTAL LTDA,AV JOSE DE ALENCAR 380,ALTO BOA VISTA,2012-12-10 00:00:00,True,pendente,"AV JOSE DE ALENCAR 380, ALTO BOA VISTA, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,14.014.130/0001-98,DROGARIA MODERNA AP MINAS LTDA,Rua BENEDITO DE DEUS 346,APARECIDA DE MINAS,2012-12-27 00:00:00,True,pendente,"Rua BENEDITO DE DEUS 346, APARECIDA DE MINAS, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,17.438.047/0001-34,REDE MINAS FARMA LTDA,BENJAMIN CONSTANT,CENTRO,2014-09-09 00:00:00,False,sem_numero,"BENJAMIN CONSTANT, CENTRO, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,18.499.720/0001-09,DROGARIA PACHECO & PAIVA LTDA,R AREDIO SANTANA DE ANDRADE 629,ALTO BOA VISTA,2014-07-22 00:00:00,True,pendente,"R AREDIO SANTANA DE ANDRADE 629, ALTO BOA VISTA, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,22.276.877/0001-42,LUISMAR RODRIGUES VIEIRA & CIA LTDA,AV EUVALDO LODI 194,CENTRO,2013-12-02 00:00:00,True,pendente,"AV EUVALDO LODI 194, CENTRO, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,23.879.331/0008-15,LIDER ORGANIZACAO COMERCIAL LTDA,AV BENJAMIN CONSTANT 23,CENTRO,2006-09-05 18:57:51,True,pendente,"AV BENJAMIN CONSTANT 23, CENTRO, FRUTAL, MG, Brasil",,
,MG,3127107,FRUTAL,64.444.714/0001-71,DROGARIA SAO JUDAS TADEU DE FRUTAL LTDA,AVE PRESIDENTE JUSCELINO KUBITSCHECK 285,N. SRA. APARECIDA,2014-02-21 00:00:00,True,pendente,"AVE PRESIDENTE JUSCELINO KUBITSCHECK 285, N. SRA. APARECIDA, FRUTAL, MG, Brasil",,
,MG,3127206,FUNILANDIA,11.336.956/0001-85,DROGARIA DRUGSTORE SANTA LUZIA LTDA,RAIMUNDO BATISTA DE OLIVEIRA,CENTRO,2025-05-26 00:00:00,False,sem_numero,"RAIMUNDO BATISTA DE OLIVEIRA, CENTRO, FUNILANDIA, MG, Brasil",,
,MG,3127305,GALILEIA,00.678.804/0001-44,DROGARIA GALILEIA LTDA,"AVENIDA OITO DE DEZEMBRO, 901",CENTRO,2009-10-23 15:14:39,True,pendente,"AVENIDA OITO DE DEZEMBRO, 901, CENTRO, GALILEIA, MG, Brasil",,
,MG,3127305,GALILEIA,20.574.596/0001-40,DROGARIA EDIONE VALBUSA LTDA,RUA CEL FARIA 406,CENTRO,2015-09-02 00:00:00,True,pendente,"RUA CEL FARIA 406, CENTRO, GALILEIA, MG, Brasil",,
,MG,3127339,GAMELEIRAS,10.953.809/0001-91,GISELE DIAS OLIVEIRA,RUA JOAQUIM GENRO 6005,CENTRO,2013-07-18 00:00:00,True,pendente,"RUA JOAQUIM GENRO 6005, CENTRO, GAMELEIRAS, MG, Brasil",,
,MG,3127339,GAMELEIRAS,13.829.930/0001-02,DROGARIA ROBSON E DEBORA LTDA,NICOLAU ANTUNES 19,CENTRO,2015-01-29 00:00:00,True,pendente,"NICOLAU ANTUNES 19, CENTRO, GAMELEIRAS, MG, Brasil",,
,MG,3127354,GLAUCILANDIA,14.197.888/0001-09,DROGARIA E PERFUMARIA GLAUCILANDIA LTDA,"AV. JOAQUIM DA SILVA MAIA, Nº 26",CENTRO,2024-03-26 00:00:00,True,pendente,"AV. JOAQUIM DA SILVA MAIA, Nº 26, CENTRO, GLAUCILANDIA, MG, Brasil",,
,MG,3127354,GLAUCILANDIA,32.523.002/0001-51,DROGARIA NERIS E BRAZ LTDA,AVE JOAQUIM DA SILVA MAIA 203,CENTRO,2023-12-26 00:00:00,True,pendente,"AVE JOAQUIM DA SILVA MAIA 203, CENTRO, GLAUCILANDIA, MG, Brasil",,
,MG,3127370,GOIABEIRA,04.941.921/0001-00,DROGARIA GOIABEIRA LTDA,"PRACA JOAO LUIZ DA SILVA, 51",CENTRO,2013-01-17 00:00:00,True,pendente,"PRACA JOAO LUIZ DA SILVA, 51, CENTRO, GOIABEIRA, MG, Brasil",,
,MG,3127370,GOIABEIRA,05.116.180/0001-95,DROGARIA NOGUEIRA LTDA,SAO SEBASTIAO,CENTRO,2012-02-10 00:00:00,False,sem_numero,"SAO SEBASTIAO, CENTRO, GOIABEIRA, MG, Brasil",,
,MG,3127370,GOIABEIRA,08.735.935/0001-28,JAQUELINA MARIA DE FREITAS BARROS,PRA JOAO LUIZ DA SILVA 68,CENTRO,2011-10-20 00:00:00,True,pendente,"PRA JOAO LUIZ DA SILVA 68, CENTRO, GOIABEIRA, MG, Brasil",,
,MG,3127388,GOIANA,10.956.927/0001-53,DROGARIA CAMINHOS VERDES DE MINAS LTDA,AVE 21 DE DEZEMBRO 883,CENTRO,2011-09-12 00:00:00,True,pendente,"AVE 21 DE DEZEMBRO 883, CENTRO, GOIANA, MG, Brasil",,
,MG,3127404,GONCALVES,01.366.325/0001-55,ARY WILLIANS DE LIMA & CIA LTDA,RUA CONS ALFREDO PINTO 272,CENTRO,2013-03-04 00:00:00,True,pendente,"RUA CONS ALFREDO PINTO 272, CENTRO, GONCALVES, MG, Brasil",,
,MG,3127503,GONZAGA,28.790.047/0001-15,DROGARIA SIMOES E LEMOS LTDA,PRESIDENTE KENNEDY,CENTRO,2025-07-08 00:00:00,False,sem_numero,"PRESIDENTE KENNEDY, CENTRO, GONZAGA, MG, Brasil",,
,MG,3127503,GONZAGA,54.677.603/0001-51,DROGARIA DO WALTINHO LTDA,PRESIDENTE KENNEDY,CENTRO,2025-05-26 00:00:00,False,sem_numero,"PRESIDENTE KENNEDY, CENTRO, GONZAGA, MG, Brasil",,
,MG,3127602,GOUVEIA,08.276.823/0001-56,DROGARIA JKLC & SANTOS LTDA,AVE ALEXANDRE MASCARENHAS 424,CENTRO,2009-11-26 10:45:16,True,pendente,"AVE ALEXANDRE MASCARENHAS 424, CENTRO, GOUVEIA, MG, Brasil",,
,MG,3127602,GOUVEIA,86.527.678/0001-42,FARMACIA FRANCO PRADO LTDA,AVE JUSCELINO KUBITSCHEK 866,CENTRO,2007-10-11 17:46:36,True,pendente,"AVE JUSCELINO KUBITSCHEK 866, CENTRO, GOUVEIA, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,06.626.253/0326-06,EMPREENDIMENTOS PAGUE MENOS S/A,"Rua ISRAEL PINHEIRO, 3491",CENTRO,2013-11-14 00:00:00,True,pendente,"Rua ISRAEL PINHEIRO, 3491, CENTRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,06.626.253/0515-70,EMPREENDIMENTOS PAGUE MENOS S/A,AV MINAS GERAIS 827,CENTRO,2013-11-19 00:00:00,True,pendente,"AV MINAS GERAIS 827, CENTRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,07.496.528/0001-42,DROGARIA GOBIRA LTDA,"RUA JOAO CALVINO, 92",SIR,2011-08-30 00:00:00,True,pendente,"RUA JOAO CALVINO, 92, SIR, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,08.173.366/0001-74,DROGARIA ROCHA RESENDE LTDA,AV WENCESLAU BRAZ 965,SANTA RITA,2008-05-28 10:41:28,True,pendente,"AV WENCESLAU BRAZ 965, SANTA RITA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,08.219.402/0001-93,FARMAFACIL LTDA.,R FLORIANOPOLIS 32,SANTA TEREZINHA,2011-09-08 00:00:00,True,pendente,"R FLORIANOPOLIS 32, SANTA TEREZINHA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,08.366.021/0001-37,DROGARIA LELE LTDA,AV DOUTOR RAIMUNDO MONTEIRO REZENDE 4485,ALTINOPOLIS,2010-02-12 00:00:00,True,pendente,"AV DOUTOR RAIMUNDO MONTEIRO REZENDE 4485, ALTINOPOLIS, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,08.670.494/0001-23,DROGARIA MAIS VILA ISA LTDA,R ESMERALDA 1926,SAO RAIMUNDO,2010-11-08 00:00:00,True,pendente,"R ESMERALDA 1926, SAO RAIMUNDO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,08.912.910/0001-52,FARMACIA VASCONCELOS E PRADO LTDA,"R ARTUR FORATINI, 249",NOSSA SENHORA DAS GRACAS,2014-10-22 00:00:00,True,pendente,"R ARTUR FORATINI, 249, NOSSA SENHORA DAS GRACAS, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,09.052.579/0001-00,FC DROGARIA LTDA,"RUA SANTOS DUMONT, 900",LOURDES,2010-10-22 00:00:00,True,pendente,"RUA SANTOS DUMONT, 900, LOURDES, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,09.456.833/0001-36,DROGARIA LUCIANE VILA ISA LTDA,R VIRGILIO VIEIRA 81,SAO RAIMUNDO,2011-07-22 00:00:00,True,pendente,"R VIRGILIO VIEIRA 81, SAO RAIMUNDO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,11.242.250/0001-54,DROGARIA SILVA PEROLA LTDA,"RUA TREZE DE MAIO, 774, LOJA",SAO PAULO,2011-07-05 00:00:00,True,pendente,"RUA TREZE DE MAIO, 774, LOJA, SAO PAULO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,11.750.104/0001-30,G LUANA DA SILVA,"AV DO IPIRANGA, 305",CARAVELAS,2014-03-19 00:00:00,True,pendente,"AV DO IPIRANGA, 305, CARAVELAS, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,11.775.587/0001-27,E.C. PEREIRA,RUA GUARAPARI 138 Lj,VILA DO SOL,2012-12-28 00:00:00,True,pendente,"RUA GUARAPARI 138 Lj, VILA DO SOL, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,11.935.518/0001-33,FIGUEIREDO & AMARAL LTDA,AV MINAS GERAIS 110 250,CENTRO,2010-10-25 17:35:19,True,pendente,"AV MINAS GERAIS 110 250, CENTRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,12.210.312/0001-09,DROGARIA E PERFUMARIA BARROSO LTDA,"RUA GERALDINO BARBOSA, 1743",VILA ISA,2011-09-14 00:00:00,True,pendente,"RUA GERALDINO BARBOSA, 1743, VILA ISA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,13.896.334/0001-37,FERREIRA TERRA DROGARIA LTDA,AVENIDA RIO/BAHIA 1050,VILA ISA,2014-01-15 00:00:00,True,pendente,"AVENIDA RIO/BAHIA 1050, VILA ISA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,14.528.661/0001-07,FONTES BOTELHO LTDA,AV NOSSA SENHORA DE GUADALUPE 444,JK I,2014-09-23 00:00:00,True,pendente,"AV NOSSA SENHORA DE GUADALUPE 444, JK I, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,15.369.022/0001-09,DROGARIA ROCHA ALVES LTDA,AV JK 2112,VILA RICA,2012-12-27 00:00:00,True,pendente,"AV JK 2112, VILA RICA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,15.453.369/0001-27,DROGARIA PRECO POPULAR LTDA,R QUINTINO BOCAIUVA 551,CENTRO,2014-04-08 00:00:00,True,pendente,"R QUINTINO BOCAIUVA 551, CENTRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,15.839.819/0001-14,DROGARIA LIRIO RESENDE LTDA,R TREZE DE MAIO 774,SAO PAULO,2014-03-13 00:00:00,True,pendente,"R TREZE DE MAIO 774, SAO PAULO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,17.163.924/0001-01,FARMACIA PAZI LTDA,AFONSO PENA,CENTRO,2006-03-03 00:00:00,False,sem_numero,"AFONSO PENA, CENTRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,17.636.432/0001-96,DROGARIA RENATO LTDA,BELO HORIZONTE,SANTA HELENA,2011-10-10 00:00:00,False,sem_numero,"BELO HORIZONTE, SANTA HELENA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,17.716.229/0001-20,FW DROGARIA LTDA,AV MINAS GERAIS 1744,ESPERANCA,2014-01-24 00:00:00,True,pendente,"AV MINAS GERAIS 1744, ESPERANCA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,18.333.138/0001-78,DROGARIA BELEM LTDA,TV RIO BAHIA 1253,VILA ISA,2009-09-22 16:19:48,True,pendente,"TV RIO BAHIA 1253, VILA ISA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,18.383.934/0001-15,DROGARIA E PERFUMARIA BRAZ ARAUJO LTDA,GUANABARA,JARDIM DO TREVO,2014-01-27 00:00:00,False,sem_numero,"GUANABARA, JARDIM DO TREVO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,19.396.910/0001-63,DROGARIA NACIONAL DO POVO LTDA,R MARECHAL FLORIANO 1498,CENTRO,2013-01-09 00:00:00,True,pendente,"R MARECHAL FLORIANO 1498, CENTRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,19.645.002/0001-66,DROGARIA GETFARMA LTDA,WASHINGTON LUIS 512,SANTA RITA,2015-01-29 00:00:00,True,pendente,"WASHINGTON LUIS 512, SANTA RITA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,19.819.945/0001-68,NATUFARMA LTDA,R MARECHAL FLORIANO 1430,CENTRO,2010-04-26 15:43:12,True,pendente,"R MARECHAL FLORIANO 1430, CENTRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,19.870.476/0001-01,DROGARIA UNIVERSO LTDA,"RUA ISRAEL PINHEIRO, 465",SAO PEDRO,2014-01-31 00:00:00,True,pendente,"RUA ISRAEL PINHEIRO, 465, SAO PEDRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,20.620.597/0001-84,DROGARIA NIQUINHO LTDA,R MARECHAL FLORIANO 1096,CENTRO,2011-08-12 00:00:00,True,pendente,"R MARECHAL FLORIANO 1096, CENTRO, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,20.622.981/0001-16,RAMOS DROGARIA LTDA,R MATO GROSSO 757,LOURDES,2009-10-09 08:46:36,True,pendente,"R MATO GROSSO 757, LOURDES, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,20.627.808/0001-00,DROGARIA SANTOS DUMONT LTDA,"AV SANTOS DUMONT, 522",LOURDES,2010-11-23 13:30:37,True,pendente,"AV SANTOS DUMONT, 522, LOURDES, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,20.832.978/0001-27,DROGARIA RIO BAHIA LTDA,"RIO BAHIA, 384",VILA ISA,2009-11-24 15:27:53,True,pendente,"RIO BAHIA, 384, VILA ISA, GOVERNADOR VALADARES, MG, Brasil",,
,MG,3127701,GOVERNADOR VALADARES,20.837.720/0001-13,FARMACIA VRD LTDA,"AV JK Nº, 746 - LOJA 4",SAO PAULO,2009-12-17 15:46:45,True,pendente,"AV JK Nº, 746 - LOJA 4, SAO PAULO, GOVERNADOR VALADARES, MG, Brasil",,
